death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
176.20 ,452.40 ,42.00 ,8908.00 ,19.70 ,66.50 ,28.80 ,2.18 ,50.20 ,8.80 
155.90 ,400.50 ,61.00 ,94409.00 ,8.20 ,89.00 ,5.80 ,2.90 ,53.40 ,5.40 
159.20 ,338.00 ,48.00 ,22354.00 ,13.00 ,93.80 ,2.90 ,0.70 ,53.70 ,6.50 
156.10 ,400.20 ,55.00 ,78593.00 ,11.70 ,94.30 ,1.80 ,0.70 ,58.20 ,4.80 
212.00 ,365.40 ,37.00 ,27891.00 ,17.90 ,97.20 ,1.00 ,0.10 ,52.30 ,3.30 
196.10 ,330.80 ,36.00 ,22126.00 ,20.80 ,98.10 ,0.76 ,0.30 ,55.30 ,2.20 
171.40 ,407.60 ,45.00 ,43190.00 ,12.00 ,93.10 ,2.40 ,0.50 ,53.80 ,7.41 
202.40 ,389.10 ,37.00 ,31470.00 ,19.70 ,96.10 ,2.10 ,0.30 ,49.70 ,6.20 
181.80 ,405.70 ,46.00 ,18109.00 ,15.30 ,60.90 ,35.90 ,0.10 ,52.50 ,5.50 
172.50 ,449.40 ,75.00 ,130475.00 ,9.20 ,74.30 ,16.00 ,2.50 ,61.30 ,6.10 
175.60 ,450.50 ,92.00 ,142003.00 ,5.90 ,70.10 ,17.10 ,2.90 ,66.40 ,5.00 
182.20 ,426.50 ,48.00 ,6709.00 ,12.90 ,52.40 ,45.10 ,0.82 ,53.60 ,4.90 
208.40 ,486.90 ,37.00 ,11715.00 ,23.90 ,39.00 ,57.10 ,0.10 ,41.30 ,3.70 
208.10 ,376.40 ,38.00 ,42899.00 ,19.20 ,94.70 ,2.92 ,0.40 ,52.50 ,6.00 
202.50 ,428.20 ,60.00 ,39083.00 ,11.30 ,90.80 ,4.00 ,1.04 ,52.60 ,5.54 
176.70 ,420.80 ,43.00 ,54591.00 ,14.50 ,96.50 ,1.49 ,0.60 ,52.00 ,5.10 
179.90 ,450.90 ,48.00 ,17629.00 ,15.00 ,67.80 ,28.20 ,0.60 ,47.30 ,3.70 
223.40 ,367.30 ,38.00 ,39718.00 ,21.90 ,92.70 ,5.42 ,0.50 ,49.40 ,3.70 
175.90 ,433.50 ,41.00 ,29119.00 ,15.60 ,95.00 ,3.60 ,0.70 ,52.10 ,2.90 
152.30 ,389.30 ,81.00 ,67837.00 ,5.50 ,77.00 ,13.50 ,5.30 ,64.80 ,4.90 
135.40 ,317.60 ,86.00 ,153511.00 ,9.60 ,64.10 ,21.40 ,6.60 ,36.20 ,6.20 
226.60 ,265.70 ,34.00 ,17141.00 ,21.80 ,89.90 ,5.70 ,0.90 ,40.50 ,3.90 
240.80 ,578.20 ,38.00 ,6618.00 ,17.20 ,90.30 ,1.05 ,7.10 ,45.90 ,11.90 
178.20 ,718.90 ,45.00 ,46597.00 ,25.90 ,70.70 ,19.20 ,6.70 ,30.50 ,2.80 
182.20 ,458.30 ,66.00 ,235429.00 ,9.80 ,62.30 ,29.70 ,3.30 ,54.70 ,5.70 
159.30 ,493.60 ,52.00 ,17820.00 ,11.50 ,79.70 ,13.10 ,3.50 ,42.70 ,3.66 
207.40 ,539.00 ,33.00 ,42082.00 ,23.60 ,46.20 ,48.70 ,1.20 ,33.30 ,3.20 
137.60 ,447.70 ,125.00 ,13892.00 ,3.20 ,77.60 ,2.13 ,11.40 ,53.30 ,3.10 
221.70 ,468.00 ,38.00 ,8490.00 ,22.50 ,38.90 ,58.60 ,0.60 ,30.80 ,4.90 
180.30 ,566.30 ,51.00 ,28118.00 ,16.80 ,65.60 ,23.30 ,2.50 ,34.20 ,4.30 
190.30 ,491.90 ,47.00 ,136454.00 ,15.20 ,42.80 ,50.10 ,2.30 ,39.70 ,4.70 
150.50 ,591.10 ,38.00 ,52538.00 ,28.30 ,84.80 ,7.12 ,4.10 ,34.70 ,2.60 
244.90 ,547.60 ,40.00 ,22378.00 ,19.50 ,52.70 ,38.10 ,1.46 ,30.50 ,5.97 
194.50 ,495.00 ,40.00 ,79812.00 ,25.00 ,65.10 ,28.44 ,2.84 ,37.80 ,6.00 
155.20 ,364.10 ,72.00 ,41764.00 ,9.80 ,71.40 ,14.30 ,5.20 ,56.90 ,6.90 
191.90 ,457.20 ,48.00 ,182385.00 ,16.70 ,50.40 ,40.40 ,3.06 ,38.40 ,5.20 
193.60 ,480.50 ,42.00 ,246393.00 ,23.40 ,47.80 ,42.10 ,3.40 ,34.30 ,6.40 
197.30 ,461.00 ,31.00 ,3939.00 ,21.60 ,87.50 ,3.40 ,5.81 ,32.60 ,3.90 
224.40 ,651.30 ,32.00 ,32477.00 ,25.80 ,18.10 ,77.10 ,1.30 ,27.01 ,4.37 
159.20 ,441.30 ,84.00 ,12059.00 ,5.90 ,94.30 ,1.00 ,1.80 ,62.60 ,4.40 
218.10 ,473.20 ,43.00 ,96201.00 ,18.30 ,41.20 ,52.60 ,1.10 ,35.90 ,5.95 
193.10 ,463.10 ,34.00 ,17403.00 ,32.40 ,85.30 ,9.19 ,1.90 ,31.10 ,1.04 
200.20 ,475.40 ,42.00 ,220289.00 ,25.00 ,44.00 ,48.60 ,2.20 ,23.90 ,4.90 
201.20 ,512.40 ,40.00 ,99897.00 ,20.40 ,64.20 ,27.80 ,2.46 ,33.60 ,6.70 
186.60 ,511.50 ,54.00 ,25432.00 ,10.20 ,88.10 ,7.79 ,2.10 ,46.30 ,4.61 
176.10 ,537.90 ,42.00 ,24416.00 ,16.50 ,82.80 ,12.20 ,1.10 ,40.50 ,3.90 
199.30 ,472.00 ,60.00 ,88161.00 ,13.60 ,52.40 ,41.80 ,1.40 ,52.20 ,5.72 
168.10 ,435.60 ,67.00 ,452745.00 ,8.60 ,67.70 ,19.30 ,6.50 ,50.40 ,5.80 
210.50 ,596.90 ,44.00 ,21491.00 ,14.60 ,81.15 ,12.70 ,0.96 ,40.80 ,7.40 
162.10 ,1.00 ,14.20 ,954.00 ,15052.00 ,20.10 ,74.90 ,15.30 ,5.90 ,36.30 
192.80 ,401.90 ,44.00 ,27284.00 ,13.40 ,80.60 ,10.60 ,2.40 ,38.70 ,6.60 
135.70 ,340.30 ,47.00 ,19254.00 ,19.00 ,67.60 ,0.20 ,0.91 ,58.10 ,9.90 
188.30 ,371.30 ,44.00 ,22105.00 ,16.30 ,93.50 ,0.40 ,0.88 ,49.20 ,3.80 
163.90 ,452.40 ,58.00 ,190309.00 ,14.60 ,80.20 ,1.50 ,2.60 ,53.60 ,6.30 
154.70 ,451.50 ,49.00 ,75644.00 ,14.00 ,90.10 ,0.50 ,0.80 ,53.00 ,4.20 
181.30 ,480.20 ,47.00 ,73486.00 ,16.20 ,88.10 ,0.90 ,1.50 ,47.20 ,5.96 
178.20 ,427.40 ,61.00 ,459495.00 ,9.90 ,84.70 ,1.93 ,4.20 ,53.30 ,5.70 
194.40 ,476.20 ,45.00 ,3944.00 ,15.50 ,91.80 ,0.40 ,0.60 ,51.10 ,5.20 
184.10 ,455.50 ,44.00 ,103468.00 ,20.60 ,90.70 ,0.60 ,1.32 ,49.80 ,6.30 
157.40 ,449.90 ,51.00 ,40534.00 ,15.50 ,73.30 ,0.30 ,0.74 ,59.50 ,4.64 
161.10 ,358.20 ,39.00 ,7582.00 ,22.40 ,76.10 ,0.30 ,0.10 ,47.80 ,4.98 
163.50 ,420.90 ,55.00 ,88807.00 ,17.30 ,69.80 ,2.10 ,2.10 ,53.40 ,8.39 
115.00 ,293.60 ,46.00 ,2219.00 ,14.20 ,97.40 ,0.00 ,1.20 ,58.10 ,13.60 
173.10 ,417.90 ,50.00 ,93259.00 ,15.80 ,71.20 ,0.70 ,1.00 ,54.70 ,6.90 
194.60 ,518.40 ,43.00 ,71122.00 ,19.60 ,87.40 ,1.20 ,1.60 ,46.00 ,5.70 
143.50 ,462.00 ,59.00 ,80593.00 ,10.30 ,85.05 ,2.90 ,4.60 ,56.30 ,6.11 
154.90 ,480.90 ,50.00 ,30466.00 ,14.10 ,90.40 ,0.86 ,1.60 ,50.50 ,5.31 
152.70 ,464.20 ,75.00 ,2117125.00 ,11.30 ,68.10 ,6.20 ,15.60 ,46.85 ,5.20 
170.70 ,414.60 ,38.00 ,38033.00 ,19.90 ,71.60 ,6.70 ,0.90 ,49.00 ,5.80 
203.80 ,464.30 ,34.00 ,30553.00 ,24.50 ,96.50 ,0.50 ,0.24 ,48.20 ,3.90 
149.10 ,345.30 ,60.00 ,77390.00 ,10.00 ,93.60 ,1.60 ,1.39 ,56.74 ,4.50 
178.60 ,416.10 ,41.00 ,13801.00 ,16.50 ,96.30 ,0.46 ,0.60 ,52.90 ,3.80 
178.50 ,393.10 ,43.00 ,36377.00 ,14.80 ,94.20 ,0.30 ,0.30 ,50.10 ,3.89 
172.20 ,358.90 ,45.00 ,25788.00 ,14.40 ,96.60 ,0.50 ,0.62 ,50.70 ,6.10 
178.60 ,413.50 ,57.00 ,108801.00 ,9.80 ,87.10 ,6.40 ,1.97 ,50.70 ,5.80 
168.00 ,489.10 ,50.00 ,33161.00 ,11.60 ,92.50 ,0.70 ,0.60 ,54.50 ,5.10 
192.10 ,514.30 ,41.00 ,410849.00 ,21.50 ,74.80 ,20.40 ,0.96 ,43.00 ,4.86 
196.50 ,475.70 ,39.00 ,25164.00 ,18.50 ,97.60 ,0.40 ,0.41 ,54.00 ,6.40 
195.20 ,324.90 ,33.00 ,15431.00 ,20.90 ,90.90 ,4.60 ,0.50 ,44.10 ,2.80 
151.80 ,521.20 ,55.00 ,91636.00 ,9.70 ,94.60 ,1.37 ,0.70 ,51.80 ,5.65 
168.30 ,447.10 ,43.00 ,41540.00 ,18.50 ,91.10 ,5.60 ,0.40 ,51.60 ,3.70 
187.50 ,396.30 ,44.00 ,45941.00 ,16.60 ,97.10 ,0.60 ,0.30 ,54.70 ,6.30 
155.40 ,373.80 ,39.00 ,36380.00 ,18.70 ,93.60 ,0.70 ,2.90 ,46.70 ,5.40 
181.60 ,448.50 ,41.00 ,31883.00 ,14.10 ,97.50 ,0.40 ,0.60 ,53.00 ,5.20 
165.50 ,514.90 ,45.00 ,286085.00 ,20.10 ,75.50 ,11.20 ,5.68 ,38.80 ,4.50 
173.00 ,417.80 ,48.00 ,64223.00 ,15.20 ,91.10 ,3.27 ,0.30 ,54.40 ,6.90 
193.40 ,406.20 ,37.00 ,25345.00 ,19.00 ,96.10 ,0.60 ,0.50 ,48.10 ,4.00 
167.60 ,344.30 ,35.00 ,11348.00 ,17.30 ,96.60 ,0.50 ,0.40 ,44.80 ,4.68 
180.10 ,446.70 ,42.00 ,70698.00 ,28.30 ,88.60 ,2.60 ,1.69 ,40.70 ,3.80 
193.80 ,473.50 ,46.00 ,159494.00 ,15.40 ,87.50 ,8.50 ,0.70 ,48.70 ,5.00 
171.00 ,464.20 ,46.00 ,260263.00 ,18.90 ,81.63 ,11.00 ,2.30 ,44.00 ,4.40 
200.70 ,469.60 ,40.00 ,17260.00 ,17.40 ,96.30 ,0.68 ,0.40 ,50.20 ,4.40 
160.20 ,473.30 ,53.00 ,636369.00 ,15.30 ,81.20 ,9.70 ,2.50 ,49.40 ,6.00 
113.50 ,337.60 ,40.00 ,2168.00 ,12.70 ,98.40 ,0.86 ,0.10 ,49.00 ,7.94 
213.10 ,395.30 ,30.00 ,11424.00 ,29.20 ,87.50 ,7.90 ,0.10 ,47.00 ,4.40 
186.70 ,484.60 ,51.00 ,88373.00 ,11.10 ,95.80 ,1.30 ,0.50 ,59.90 ,5.41 
132.50 ,372.90 ,60.00 ,21981.00 ,8.90 ,92.60 ,0.60 ,0.70 ,59.90 ,5.89 
177.60 ,425.80 ,48.00 ,98573.00 ,14.50 ,92.40 ,2.60 ,0.30 ,50.90 ,4.60 
162.70 ,433.50 ,74.00 ,187316.00 ,6.10 ,96.40 ,0.47 ,0.90 ,61.50 ,4.40 
175.30 ,366.00 ,37.00 ,6415.00 ,20.60 ,80.44 ,8.50 ,0.20 ,48.70 ,6.00 
160.30 ,422.50 ,39.00 ,10890.00 ,15.40 ,75.30 ,1.70 ,0.60 ,48.00 ,3.38 
177.80 ,506.50 ,54.00 ,864840.00 ,12.30 ,83.20 ,10.30 ,3.47 ,48.70 ,4.70 
180.00 ,494.90 ,37.00 ,24461.00 ,16.60 ,91.80 ,3.20 ,0.40 ,50.40 ,4.00 
168.70 ,430.40 ,44.00 ,67215.00 ,15.40 ,93.40 ,1.70 ,0.70 ,47.90 ,3.30 
190.20 ,350.20 ,42.00 ,28783.00 ,16.30 ,95.00 ,1.00 ,0.60 ,50.80 ,5.96 
177.20 ,448.50 ,41.00 ,43067.00 ,23.00 ,93.00 ,2.70 ,0.80 ,50.00 ,4.30 
185.00 ,310.10 ,42.00 ,23548.00 ,14.50 ,94.70 ,0.30 ,0.20 ,47.10 ,5.60 
154.40 ,438.70 ,51.00 ,83632.00 ,11.90 ,93.70 ,1.40 ,2.30 ,55.90 ,5.80 
190.20 ,417.30 ,40.00 ,14903.00 ,16.10 ,97.00 ,0.50 ,0.40 ,55.70 ,4.80 
182.80 ,371.00 ,57.00 ,149568.00 ,10.40 ,94.60 ,2.30 ,0.60 ,54.50 ,6.10 
184.50 ,475.30 ,41.00 ,62945.00 ,20.40 ,94.30 ,2.10 ,0.40 ,52.60 ,5.83 
207.60 ,484.40 ,37.00 ,9259.00 ,15.70 ,97.10 ,0.40 ,0.00 ,49.20 ,3.30 
189.20 ,499.00 ,42.00 ,172790.00 ,20.00 ,80.90 ,13.80 ,0.50 ,47.80 ,5.00 
197.00 ,393.20 ,41.00 ,47948.00 ,21.00 ,94.30 ,1.40 ,0.31 ,56.10 ,5.70 
159.60 ,495.70 ,69.00 ,1242304.00 ,10.00 ,76.30 ,13.90 ,6.30 ,50.70 ,5.30 
153.30 ,370.20 ,41.00 ,26105.00 ,20.10 ,94.70 ,1.30 ,0.30 ,57.90 ,4.90 
177.00 ,402.90 ,35.00 ,20937.00 ,21.40 ,96.80 ,0.30 ,0.56 ,49.30 ,6.50 
171.10 ,396.00 ,35.00 ,6007.00 ,17.80 ,96.30 ,0.30 ,0.50 ,49.20 ,3.30 
193.70 ,541.30 ,40.00 ,23058.00 ,20.40 ,96.57 ,0.80 ,0.30 ,51.60 ,4.20 
199.50 ,404.30 ,33.00 ,8251.00 ,20.50 ,96.68 ,0.44 ,0.10 ,51.90 ,5.04 
194.70 ,457.00 ,44.00 ,24253.00 ,13.20 ,95.80 ,0.40 ,0.60 ,54.30 ,3.20 
142.20 ,404.10 ,60.00 ,279955.00 ,9.10 ,90.10 ,1.60 ,2.80 ,61.40 ,5.40 
171.80 ,414.70 ,39.00 ,12841.00 ,16.10 ,97.30 ,0.50 ,0.30 ,54.98 ,3.20 
201.80 ,496.90 ,35.00 ,23898.00 ,20.70 ,96.80 ,0.20 ,0.30 ,46.60 ,5.90 
175.30 ,475.40 ,44.00 ,193307.00 ,17.40 ,75.30 ,18.40 ,1.20 ,44.60 ,5.43 
189.50 ,488.00 ,50.00 ,159875.00 ,13.80 ,93.60 ,2.20 ,0.63 ,52.60 ,4.60 
178.90 ,404.40 ,43.00 ,61018.00 ,18.50 ,92.10 ,2.80 ,0.60 ,53.00 ,7.08 
170.60 ,368.50 ,42.00 ,41475.00 ,14.70 ,96.60 ,0.60 ,0.31 ,53.60 ,5.20 
213.70 ,439.10 ,39.00 ,8173.00 ,17.60 ,86.90 ,0.50 ,1.47 ,50.60 ,4.60 
184.90 ,505.00 ,47.00 ,68619.00 ,15.30 ,96.80 ,0.46 ,0.40 ,54.90 ,5.10 
181.90 ,459.00 ,43.00 ,53777.00 ,15.60 ,96.50 ,1.10 ,0.30 ,56.50 ,6.30 
188.20 ,431.50 ,46.00 ,75077.00 ,16.50 ,87.90 ,3.60 ,0.60 ,51.80 ,4.67 
157.00 ,463.90 ,62.00 ,358880.00 ,14.30 ,74.10 ,12.10 ,8.44 ,44.90 ,4.10 
197.90 ,528.70 ,41.00 ,1759335.00 ,24.10 ,53.30 ,39.40 ,2.90 ,37.20 ,5.70 
199.20 ,528.40 ,39.00 ,33003.00 ,19.00 ,96.20 ,0.60 ,0.60 ,53.90 ,5.20 
164.10 ,453.50 ,40.00 ,15702.00 ,14.90 ,95.10 ,0.40 ,0.30 ,53.30 ,7.90 
167.90 ,453.50 ,70.00 ,344151.00 ,7.60 ,85.70 ,4.90 ,4.10 ,56.40 ,6.20 
189.30 ,453.50 ,51.00 ,33386.00 ,14.60 ,87.80 ,0.52 ,0.46 ,54.00 ,5.24 
162.60 ,453.50 ,43.00 ,45672.00 ,18.50 ,74.10 ,0.82 ,0.90 ,44.60 ,6.60 
155.30 ,453.50 ,52.00 ,39710.00 ,13.60 ,94.30 ,2.30 ,1.10 ,48.10 ,7.21 
182.10 ,532.70 ,51.00 ,81251.00 ,16.60 ,91.50 ,4.30 ,1.34 ,46.40 ,4.30 
171.50 ,472.20 ,55.00 ,61509.00 ,11.60 ,89.90 ,4.40 ,1.70 ,48.40 ,3.50 
181.40 ,522.00 ,48.00 ,48494.00 ,13.80 ,94.30 ,1.77 ,0.90 ,45.20 ,3.10 
160.70 ,461.00 ,45.00 ,46053.00 ,14.40 ,95.10 ,2.00 ,0.60 ,46.40 ,4.20 
164.80 ,486.70 ,70.00 ,295754.00 ,10.20 ,78.50 ,10.10 ,3.90 ,52.60 ,3.80 
183.30 ,544.10 ,50.00 ,922578.00 ,15.20 ,78.70 ,13.30 ,3.15 ,41.90 ,4.80 
164.50 ,463.70 ,50.00 ,38478.00 ,12.00 ,93.00 ,3.10 ,0.60 ,51.20 ,3.20 
180.90 ,466.40 ,45.00 ,50660.00 ,18.50 ,83.00 ,5.57 ,0.40 ,46.00 ,5.90 
183.40 ,504.20 ,45.00 ,53992.00 ,17.80 ,95.20 ,1.58 ,0.60 ,46.50 ,4.80 
181.60 ,520.50 ,52.00 ,58937.00 ,12.00 ,92.20 ,2.80 ,0.70 ,51.60 ,6.00 
187.30 ,505.70 ,52.00 ,47625.00 ,11.10 ,89.70 ,6.30 ,1.00 ,50.70 ,4.60 
194.20 ,526.90 ,49.00 ,4712.00 ,11.40 ,95.30 ,0.50 ,0.11 ,54.30 ,4.50 
150.90 ,480.70 ,44.00 ,63100.00 ,16.50 ,96.03 ,1.00 ,0.47 ,48.50 ,4.70 
177.00 ,500.80 ,49.00 ,117635.00 ,15.10 ,86.40 ,5.53 ,1.50 ,52.40 ,7.82 
153.80 ,452.30 ,47.00 ,2636735.00 ,23.40 ,43.40 ,33.50 ,11.50 ,37.50 ,5.20 
173.60 ,470.10 ,47.00 ,26957.00 ,14.30 ,96.80 ,0.90 ,0.40 ,56.40 ,5.40 
172.00 ,462.20 ,49.00 ,64717.00 ,14.70 ,93.30 ,2.40 ,1.40 ,49.90 ,5.00 
174.20 ,505.40 ,51.00 ,71849.00 ,11.80 ,94.80 ,2.00 ,0.80 ,51.10 ,3.20 
169.50 ,498.90 ,51.00 ,749600.00 ,14.20 ,76.00 ,15.30 ,3.50 ,42.50 ,4.70 
170.10 ,511.00 ,40.00 ,49642.00 ,18.90 ,88.90 ,2.10 ,0.70 ,43.70 ,6.00 
145.80 ,514.30 ,98.00 ,1361350.00 ,6.70 ,70.20 ,11.40 ,8.51 ,60.70 ,4.40 
145.20 ,463.90 ,75.00 ,1644518.00 ,17.70 ,56.40 ,15.00 ,11.70 ,26.70 ,3.50 
177.10 ,507.20 ,49.00 ,212652.00 ,13.40 ,88.00 ,7.40 ,1.16 ,45.30 ,4.90 
173.90 ,501.50 ,48.00 ,232500.00 ,17.70 ,86.00 ,6.02 ,3.60 ,43.50 ,5.60 
180.40 ,525.90 ,52.00 ,468463.00 ,16.10 ,80.40 ,11.10 ,3.56 ,43.40 ,4.90 
162.90 ,484.60 ,58.00 ,109561.00 ,11.50 ,93.40 ,2.50 ,1.20 ,49.40 ,5.30 
173.60 ,503.50 ,69.00 ,377647.00 ,13.40 ,75.10 ,10.10 ,2.60 ,54.30 ,5.20 
184.20 ,495.90 ,46.00 ,41582.00 ,15.50 ,89.50 ,6.05 ,0.60 ,49.00 ,4.40 
205.00 ,459.80 ,36.00 ,5526.00 ,21.90 ,63.40 ,35.30 ,0.40 ,44.78 ,7.30 
181.00 ,477.10 ,54.00 ,169866.00 ,12.70 ,81.50 ,12.30 ,2.30 ,54.90 ,4.80 
177.20 ,458.40 ,38.00 ,41265.00 ,23.50 ,83.30 ,3.10 ,0.87 ,46.30 ,3.10 
184.90 ,459.80 ,50.00 ,185660.00 ,15.30 ,78.40 ,15.00 ,0.70 ,55.40 ,5.30 
205.20 ,464.60 ,38.00 ,10013.00 ,22.20 ,65.10 ,31.70 ,0.10 ,49.10 ,5.40 
182.20 ,462.50 ,46.00 ,59660.00 ,18.50 ,69.20 ,19.10 ,1.10 ,49.60 ,5.26 
194.00 ,524.40 ,35.00 ,58106.00 ,22.10 ,55.20 ,40.20 ,0.60 ,41.60 ,6.20 
165.70 ,460.50 ,49.00 ,81035.00 ,16.00 ,89.30 ,5.40 ,0.50 ,58.70 ,4.70 
181.80 ,483.70 ,37.00 ,44989.00 ,17.60 ,90.50 ,3.90 ,0.78 ,50.00 ,5.50 
161.40 ,440.00 ,37.00 ,34201.00 ,18.10 ,92.20 ,1.10 ,0.70 ,51.70 ,5.20 
143.70 ,416.20 ,38.00 ,21139.00 ,19.90 ,95.80 ,1.90 ,0.48 ,55.30 ,4.30 
177.00 ,491.50 ,35.00 ,23357.00 ,19.70 ,53.30 ,43.60 ,0.20 ,46.90 ,3.60 
158.60 ,451.00 ,59.00 ,1034070.00 ,15.20 ,56.70 ,30.90 ,5.20 ,43.20 ,5.40 
180.90 ,450.30 ,36.00 ,15246.00 ,19.20 ,96.60 ,0.90 ,0.31 ,54.10 ,3.81 
153.30 ,447.60 ,38.00 ,27548.00 ,21.10 ,77.20 ,18.50 ,1.57 ,47.10 ,5.70 
160.30 ,483.60 ,51.00 ,94352.00 ,15.50 ,82.80 ,12.30 ,1.10 ,53.40 ,3.69 
189.00 ,452.50 ,43.00 ,93919.00 ,18.20 ,54.40 ,38.20 ,0.84 ,44.20 ,6.20 
164.00 ,442.60 ,49.00 ,220358.00 ,18.00 ,81.10 ,14.40 ,1.40 ,43.00 ,4.90 
189.90 ,452.70 ,32.00 ,20426.00 ,25.80 ,40.00 ,56.81 ,0.10 ,37.30 ,2.45 
179.90 ,477.50 ,47.00 ,186311.00 ,14.30 ,74.30 ,15.50 ,1.80 ,55.90 ,9.20 
157.30 ,436.70 ,60.00 ,141354.00 ,14.10 ,75.00 ,11.70 ,7.30 ,47.70 ,4.20 
151.30 ,499.40 ,43.00 ,12781.00 ,17.90 ,75.20 ,19.00 ,0.30 ,55.40 ,5.10 
203.90 ,473.40 ,44.00 ,39829.00 ,18.80 ,58.62 ,36.90 ,1.40 ,50.70 ,5.00 
169.80 ,463.50 ,45.00 ,57611.00 ,15.40 ,76.30 ,17.10 ,0.21 ,52.10 ,3.01 
159.50 ,400.00 ,41.00 ,13440.00 ,17.10 ,73.00 ,24.30 ,0.00 ,53.50 ,7.83 
198.10 ,477.80 ,45.00 ,39259.00 ,18.70 ,68.80 ,27.40 ,0.43 ,45.40 ,6.10 
171.80 ,457.60 ,41.00 ,175842.00 ,23.40 ,58.70 ,34.10 ,1.70 ,39.19 ,4.10 
156.10 ,423.90 ,45.00 ,20366.00 ,14.70 ,91.40 ,5.10 ,0.10 ,53.50 ,4.75 
177.50 ,502.30 ,41.00 ,142799.00 ,16.70 ,87.50 ,6.00 ,1.00 ,51.90 ,5.00 
205.30 ,490.60 ,34.00 ,45437.00 ,24.70 ,62.70 ,31.70 ,0.20 ,40.40 ,4.20 
193.00 ,409.60 ,30.00 ,134197.00 ,33.10 ,30.10 ,24.10 ,0.80 ,40.60 ,6.00 
194.30 ,520.30 ,39.00 ,91758.00 ,19.40 ,75.50 ,18.40 ,0.50 ,47.40 ,5.10 
189.80 ,508.10 ,44.00 ,139142.00 ,18.00 ,78.10 ,16.10 ,0.90 ,49.50 ,4.90 
174.80 ,443.90 ,35.00 ,66390.00 ,21.50 ,85.40 ,10.20 ,0.60 ,50.00 ,6.00 
183.60 ,454.30 ,33.00 ,63724.00 ,29.00 ,61.20 ,25.70 ,0.40 ,46.20 ,5.10 
189.60 ,487.80 ,32.00 ,35509.00 ,28.90 ,46.10 ,38.50 ,0.80 ,40.20 ,6.80 
180.60 ,495.60 ,41.00 ,60714.00 ,16.50 ,84.90 ,10.40 ,1.90 ,51.90 ,4.90 
184.50 ,460.90 ,45.00 ,46351.00 ,13.80 ,93.10 ,4.10 ,0.30 ,54.70 ,5.00 
198.10 ,481.10 ,37.00 ,72743.00 ,18.90 ,92.30 ,3.70 ,0.60 ,52.00 ,4.70 
215.30 ,516.60 ,34.00 ,14434.00 ,19.30 ,64.60 ,1.50 ,0.50 ,49.20 ,5.60 
137.00 ,396.80 ,44.00 ,33211.00 ,16.20 ,90.30 ,3.90 ,0.60 ,56.40 ,4.70 
222.30 ,431.00 ,32.00 ,4070.00 ,28.30 ,59.90 ,30.40 ,2.80 ,47.10 ,7.09 
158.60 ,429.70 ,64.00 ,222742.00 ,10.80 ,81.00 ,11.80 ,2.10 ,64.70 ,5.80 
198.50 ,490.40 ,33.00 ,44568.00 ,27.00 ,43.60 ,49.60 ,0.50 ,36.90 ,6.68 
155.30 ,451.40 ,66.00 ,1024198.00 ,11.50 ,67.60 ,20.70 ,6.10 ,51.30 ,5.00 
185.40 ,447.70 ,33.00 ,20155.00 ,22.80 ,39.30 ,50.90 ,0.30 ,43.20 ,4.80 
167.90 ,453.60 ,32.00 ,12385.00 ,26.80 ,46.70 ,48.90 ,0.00 ,42.50 ,3.10 
136.00 ,414.00 ,41.00 ,52906.00 ,26.20 ,94.10 ,1.10 ,0.90 ,43.20 ,2.80 
191.30 ,458.60 ,36.00 ,124132.00 ,23.30 ,57.30 ,31.30 ,1.20 ,44.50 ,5.70 
183.50 ,441.20 ,33.00 ,68502.00 ,23.40 ,91.21 ,4.47 ,0.30 ,54.20 ,3.80 
199.10 ,452.40 ,39.00 ,81714.00 ,23.90 ,50.90 ,38.40 ,0.93 ,42.60 ,4.90 
179.70 ,449.10 ,40.00 ,37585.00 ,17.20 ,91.40 ,3.40 ,0.10 ,49.90 ,6.50 
178.60 ,512.60 ,35.00 ,17587.00 ,20.60 ,96.50 ,1.18 ,0.19 ,56.70 ,3.90 
140.00 ,405.20 ,45.00 ,2359.00 ,10.20 ,93.30 ,1.30 ,1.20 ,60.80 ,4.05 
173.10 ,479.10 ,52.00 ,11099.00 ,10.30 ,94.50 ,0.94 ,2.00 ,51.50 ,8.00 
169.90 ,462.90 ,39.00 ,6753.00 ,29.90 ,42.70 ,0.00 ,0.10 ,42.41 ,9.49 
174.10 ,430.40 ,56.00 ,6716.00 ,9.70 ,94.00 ,0.89 ,0.23 ,53.50 ,4.60 
209.30 ,472.90 ,60.00 ,3294.00 ,7.40 ,95.60 ,0.10 ,0.00 ,55.80 ,9.90 
166.80 ,448.30 ,62.00 ,2308.00 ,8.30 ,97.90 ,0.00 ,0.20 ,50.30 ,6.80 
141.60 ,438.90 ,66.00 ,92991.00 ,8.20 ,92.30 ,0.91 ,0.70 ,50.30 ,6.10 
143.40 ,462.50 ,53.00 ,171512.00 ,11.30 ,90.10 ,3.20 ,2.70 ,42.70 ,6.40 
170.70 ,406.80 ,54.00 ,3828.00 ,9.00 ,96.20 ,0.10 ,0.30 ,60.10 ,7.10 
126.00 ,320.20 ,51.00 ,5104.00 ,11.70 ,96.40 ,1.48 ,0.30 ,58.63 ,12.00 
93.80 ,330.60 ,67.00 ,2450.00 ,8.30 ,95.70 ,0.50 ,0.90 ,58.40 ,14.40 
